household_key,recency,frequency,monetary,avg_basket,active_days,tenure_days,purchase_rate,avg_items_per_basket,max_items_per_basket,trips_morning,trips_afternoon,trips_evening,unique_stores_visited,top_store_share,coupons_redeemed,coupon_redemption_rate,was_targeted_by_campaign,pct_spend_on_discount,private_label_ratio,top_department,dept_diversity,commodity_diversity,unique_products,return_rate,last_purchase_day,churned,AGE_DESC,MARITAL_STATUS_CODE,INCOME_DESC,HOMEOWNER_DESC,HH_COMP_DESC,HOUSEHOLD_SIZE_DESC,KID_CATEGORY_DESC,has_demographics,recency_log,frequency_log,monetary_log,avg_basket_log,purchase_rate_log,avg_items_per_basket_log,coupon_redemption_rate_log
1241,37,75,1138.29,15.1772,63,615,0.12195121951219512,6.72,21,3,26,45,4,0.8933333333333333,0.0,0.0,0,0.1779993934054507,0.24797843665768193,GROCERY,11,87,282,0.02197802197802198,710,0,,,,,,,,0,3.6375861597263857,4.330733340286331,7.0381605403461425,2.7836028435028815,0.11506932978478719,2.0438143640366846,0.0
1242,32,29,776.23,26.766551724137933,26,507,0.05719921104536489,12.655172413793103,41,2,17,9,4,0.5517241379310345,0.0,0.0,0,0.2513430359846841,0.3087557603686636,GROCERY,8,74,151,0.08571428571428572,705,0,,,,,,,,0,3.4965075614664802,3.4011973816621555,6.655736316861254,3.32383212090925,0.05562315747961883,2.6141183812680064,0.0
1243,27,14,249.70000000000002,17.835714285714285,14,476,0.029411764705882353,6.5,36,3,5,6,2,0.9285714285714286,0.0,0.0,0,0.06321515663102607,0.2638888888888889,DRUG GM,8,36,58,0.06666666666666667,594,1,,,,,,,,0,3.332204510175204,2.70805020110221,5.524257005164248,2.9357547637439825,0.028987536873252288,2.0149030205422647,0.0
1244,13,32,594.62,18.581874999999997,29,541,0.059149722735674676,7.96875,38,3,11,18,4,0.8125,0.0,0.0,0,0.1490719672576883,0.3004694835680751,GROCERY,10,74,197,0.029411764705882353,707,0,,,,,,,,0,2.6390573296152584,3.4965075614664802,6.3896028798296856,2.9746043934981667,0.057466437868258044,2.1937463129598944,0.0
1245,3,201,3527.56,17.55004975124378,169,552,0.3641304347826087,741.6268656716418,15244,25,61,110,5,0.7512437810945274,0.0,0.0,1,0.133550136566387,0.23697916666666666,GROCERY,16,150,678,0.047244094488188976,711,0,,,,,,,,0,1.3862943611198906,5.308267697401205,8.168645134689113,2.9204724710575984,0.3105171815227983,6.6101937189388895,0.0
1246,0,80,4650.96,58.136999999999986,76,583,0.137221269296741,1720.1,17199,11,31,37,7,0.9,0.0,0.0,1,0.11009063721579004,0.1812816188870152,GROCERY,15,135,720,0.030927835051546393,702,0,,,,,,,,0,0.0,4.394449154672439,8.44504391514931,4.079856786049404,0.12858780383537013,7.450718900275935,0.0
1247,6,99,5649.36,57.06424242424243,92,513,0.19298245614035087,228.08080808080808,19935,25,43,31,6,0.8787878787878788,4.0,0.04040404040404041,1,0.1546405019460435,0.21879135421261578,GROCERY,15,137,738,0.15447154471544716,709,0,35-44,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,1,1.9459101490553132,4.605170185988092,8.639474538924816,4.061550025583286,0.17645643734155655,5.434074815024272,0.03960913809504585
1248,4,143,8293.84,57.99888111888112,125,571,0.2504378283712785,1124.6923076923076,12562,42,58,42,2,0.8811188811188811,1.0,0.006993006993006993,1,0.1242503083239006,0.18009708737864077,GROCERY,11,144,1012,0.15822784810126583,702,0,45-54,U,50-74K,Unknown,1 Adult Kids,2,1,1,1.6094379124341003,4.969813299576001,9.023388913710365,4.077518479639139,0.2234937526835742,7.026153509982438,0.00696866931609334
1249,29,18,249.98,13.887777777777778,16,513,0.03508771929824561,6.944444444444445,33,3,4,7,2,0.5555555555555556,0.0,0.0,0,0.13249583564686288,0.1568627450980392,GROCERY,9,46,82,0.043478260869565216,704,0,,,,,,,,0,3.4011973816621555,2.9444389791664403,5.525373254682162,2.7005405929642974,0.0344861760711693,2.0724728723637424,0.0
1250,11,3,110.0,36.666666666666664,3,540,0.005555555555555556,17.666666666666668,38,0,2,1,2,0.6666666666666666,0.0,0.0,0,0.186029302945094,0.2916666666666667,GROCERY,8,33,46,0.3333333333333333,699,0,,,,,,,,0,2.4849066497880004,1.3862943611198906,4.709530201312334,3.628775530044231,0.005540180375615371,2.9267394020670396,0.0
1251,89,50,301.1,6.022,46,566,0.08833922261484099,161.32,7948,11,22,17,2,0.94,0.0,0.0,1,0.21948311169868054,0.23529411764705882,GROCERY,8,38,79,0.03773584905660377,654,0,,,,,,,,0,4.499809670330265,3.9318256327243257,5.710758088392627,1.9490480777462404,0.08465288533033685,5.089569695517559,0.0
1252,22,33,710.78,21.53878787878788,32,586,0.05631399317406143,12.393939393939394,65,6,15,12,4,0.9090909090909091,0.0,0.0,0,0.3300090490913204,0.14869888475836432,GROCERY,10,86,224,0.13043478260869565,694,0,,,,,,,,0,3.1354942159291497,3.5263605246161616,6.567768874901067,3.115237730714333,0.05478548310758348,2.594802320611218,0.0
1253,28,23,560.68,24.377391304347828,10,519,0.04431599229287091,12.91304347826087,128,7,8,8,1,1.0,0.0,0.0,0,0.2001255421136727,0.3121951219512195,GROCERY,11,73,188,0.125,622,0,,,,,,,,0,3.367295829986474,3.1780538303479458,6.330932292708994,3.2338586715167623,0.04336211827375758,2.6328267798646223,0.0
1254,134,5,215.45,43.089999999999996,5,563,0.008880994671403197,20.4,31,2,3,0,2,0.8,0.0,0.0,0,0.20106055549375165,0.25301204819277107,GROCERY,8,48,75,0.0,638,0,,,,,,,,0,4.90527477843843,1.791759469228055,5.37735957388799,3.786232999369846,0.008841790581460967,3.0633909220278057,0.0
1255,5,21,417.85,19.89761904761905,19,561,0.0374331550802139,11.333333333333334,62,10,3,8,3,0.7142857142857143,0.0,0.0,0,0.26240070609002647,0.47435897435897434,GROCERY,7,51,128,0.14285714285714285,694,0,,,,,,,,0,1.791759469228055,3.091042453358316,6.0375128605998185,3.0396352313147035,0.036749542208741506,2.512305623976115,0.0
1256,5,147,4439.34,30.199591836734694,135,601,0.24459234608985025,832.1020408163265,11449,30,39,78,3,0.8367346938775511,6.0,0.04081632653061224,1,0.07404371413732472,0.06613545816733067,NUTRITION,17,140,598,0.06470588235294118,706,0,45-54,U,50-74K,Unknown,1 Adult Kids,2,1,1,1.791759469228055,4.997212273764115,8.398486229071011,3.440405012573925,0.21880804343926966,6.725156132643361,0.04000533461369916
1257,35,23,1123.39,48.84304347826087,23,531,0.04331450094161959,1580.9130434782608,20146,3,4,16,7,0.34782608695652173,0.0,0.0,1,0.15962357024768659,0.2631578947368421,GROCERY,13,108,294,0.03225806451612903,707,0,45-54,U,50-74K,Homeowner,2 Adults Kids,3,1,1,3.58351893845611,3.1780538303479458,7.0249959453606685,3.9088789375879394,0.04240266550534497,7.366390180621113,0.0
1258,0,198,2912.35,14.708838383838383,180,615,0.32195121951219513,161.1060606060606,8125,56,55,87,11,0.7525252525252525,0.0,0.0,1,0.17884019477644975,0.12249705535924617,GROCERY,14,119,381,0.02586206896551724,711,0,45-54,U,75-99K,Homeowner,Unknown,1,None/Unknown,1,0.0,5.293304824724492,7.977058900788906,2.754223508339498,0.2791088417412927,5.088250816112181,0.0
1259,25,29,1035.63,35.711379310344824,27,513,0.056530214424951264,20.75862068965517,33,24,5,0,2,0.6896551724137931,0.0,0.0,1,0.18451120122839482,0.35638297872340424,GROCERY,9,65,166,0.06060606060606061,682,0,,,,,,,,0,3.258096538021482,3.4011973816621555,6.943730346104726,3.6030867699531166,0.05499015626887667,3.080010032554739,0.0
1260,1,149,10004.25,67.14261744966443,111,597,0.24958123953098826,110.36912751677852,12543,3,19,124,2,0.8389261744966443,0.0,0.0,1,0.07664981037829277,0.1780185758513932,GROCERY,20,191,1189,0.11904761904761904,711,0,65+,U,50-74K,Homeowner,Single Male,1,None/Unknown,1,0.6931471805599453,5.0106352940962555,9.210865234211898,4.221602824316676,0.22280848681115878,4.712850157278772,0.0
1261,4,208,3297.02,15.851057692307693,164,573,0.36300174520069806,346.40384615384613,10658,27,68,111,2,0.9855769230769231,1.0,0.004807692307692308,1,0.13730323201875574,0.28922345483359746,GROCERY,15,140,623,0.04824561403508772,705,0,45-54,A,25-34K,Homeowner,Single Female,2,None/Unknown,1,1.6094379124341003,5.342334251964811,8.10107756738254,2.8244134258851865,0.3096894331249464,5.850487925000313,0.004796172263493031
1262,213,26,738.42,28.400769230769235,19,577,0.045060658578856154,16.884615384615383,89,3,14,8,5,0.46153846153846156,0.0,0.0,0,0.1880140752144271,0.425414364640884,GROCERY,8,97,311,0.06896551724137931,664,0,,,,,,,,0,5.365976015021851,3.295836866004329,6.6058660950953305,3.381020838314235,0.04407493021908588,2.883940867565874,0.0
1263,11,122,5131.26,42.05950819672131,107,603,0.2023217247097844,179.2377049180328,12504,28,31,63,5,0.9098360655737705,0.0,0.0,1,0.12476013570562317,0.2802641232575202,GROCERY,12,154,809,0.023809523809523808,682,0,25-34,B,15-24K,Unknown,Single Male,1,None/Unknown,1,2.4849066497880004,4.812184355372417,8.543301386961968,3.762583070522208,0.18425445812748933,5.1942765625655145,0.0
1264,11,118,5992.46,50.7835593220339,105,572,0.2062937062937063,853.5084745762712,14347,36,32,49,5,0.7711864406779662,0.0,0.0,1,0.1414629254210334,0.3910344827586207,GROCERY,17,169,1000,0.015151515151515152,701,0,45-54,U,15-24K,Unknown,Single Male,1,None/Unknown,1,2.4849066497880004,4.77912349311153,8.698424153728162,3.9470727112818085,0.18755260621150718,6.750526420091337,0.0
1265,12,44,1301.58,29.581363636363633,40,503,0.0874751491053678,15.954545454545455,38,1,20,22,3,0.4318181818181818,0.0,0.0,1,0.20553982128033596,0.3538732394366197,GROCERY,11,101,347,0.061224489795918366,711,0,,,,,,,,0,2.5649493574615367,3.8066624897703196,7.172102192086859,3.4203907919319367,0.083858632322242,2.8305359662854994,0.0
1266,0,101,1459.48,14.45029702970297,93,604,0.1672185430463576,7.415841584158416,40,69,22,8,4,0.6435643564356436,0.0,0.0,1,0.2344072935572878,0.1837270341207349,GROCERY,11,91,269,0.008695652173913044,700,0,,,,,,,,0,0.0,4.624972813284271,7.286520427793602,2.7376282283824454,0.15462360487745372,2.130115832643103,0.0
1267,6,56,1433.26,25.59392857142857,54,542,0.1033210332103321,355.57142857142856,10604,7,3,46,4,0.7142857142857143,0.0,0.0,0,0.0848046383622699,0.13953488372093023,GROCERY,14,120,354,0.015151515151515152,709,0,25-34,U,75-99K,Unknown,Single Female,1,None/Unknown,1,1.9459101490553132,4.04305126783455,7.268404315742841,3.280682940540427,0.09832475251098553,5.876534580434005,0.0
1268,3,66,2784.2,42.18484848484848,57,540,0.12222222222222222,67.84848484848484,3525,13,27,25,5,0.803030303030303,0.0,0.0,0,0.12845860319229194,0.16730038022813687,GROCERY,12,131,496,0.014084507042253521,706,0,35-44,U,Under 15K,Homeowner,2 Adults Kids,4,2,1,1.3862943611198906,4.204692619390966,7.932074963068391,3.765489704212686,0.11531084651099438,4.231908218374562,0.0
1269,11,89,2274.27,25.553595505617977,73,552,0.161231884057971,12.842696629213483,117,43,38,8,5,0.8202247191011236,0.0,0.0,1,0.1680098627050005,0.3333333333333333,GROCERY,12,138,646,0.06422018348623854,711,0,,,,,,,,0,2.4849066497880004,4.499809670330265,7.729854005661662,3.279165162459367,0.14948141064357473,2.627757774361325,0.0
1270,5,66,3061.19,46.38166666666667,57,530,0.12452830188679245,16.651515151515152,88,20,22,24,3,0.8181818181818182,0.0,0.0,1,0.09507747973584169,0.14285714285714285,GROCERY,13,144,540,0.0273972602739726,705,0,45-54,U,15-24K,Unknown,Single Female,1,None/Unknown,1,1.791759469228055,4.204692619390966,8.026885625239641,3.8582353746984217,0.11736366051918225,2.8708216239733755,0.0
1271,1,108,3472.35,32.151388888888896,102,504,0.21428571428571427,16.0,81,62,41,5,3,0.8611111111111112,0.0,0.0,1,0.14249835777328873,0.2958305757776307,GROCERY,11,121,699,0.022727272727272728,710,0,,,,,,,,0,0.6931471805599453,4.6913478822291435,8.152874825092226,3.5010846128549336,0.19415601444095745,2.833213344056216,0.0
1272,3,227,8860.92,39.03488986784141,219,588,0.38605442176870747,67.3920704845815,11653,71,148,8,9,0.6299559471365639,0.0,0.0,1,0.11808475062105867,0.13034482758620689,GROCERY,18,193,1327,0.10077519379844961,711,0,65+,A,35-49K,Homeowner,Single Female,2,None/Unknown,1,1.3862943611198906,5.429345628954441,9.089518724411082,3.6897513206238832,0.3264611653422358,4.225256889320277,0.0
1273,2,12,168.82,14.068333333333333,10,518,0.023166023166023165,4.166666666666667,19,6,4,2,7,0.25,0.0,0.0,0,0.06335996449178874,0.2,GROCERY,5,23,40,0.058823529411764705,706,0,,,,,,,,0,1.0986122886681098,2.5649493574615367,5.134739052571217,2.71259541152122,0.02290176428668446,1.6422277352570913,0.0
1274,0,239,11014.69,46.08656903765691,221,566,0.42226148409893993,13.430962343096235,41,127,80,32,8,0.5648535564853556,0.0,0.0,0,0.07227372190843256,0.16322397731875254,GROCERY,12,147,836,0.02564102564102564,709,0,,,,,,,,0,0.0,5.480638923341991,9.307075899126545,3.8519878019208154,0.3522481992153804,2.6693760610053303,0.0
1275,330,8,137.63,17.203749999999996,6,552,0.014492753623188406,10.625,32,0,4,4,3,0.625,0.0,0.0,0,0.11939343528056819,0.26666666666666666,GROCERY,4,23,56,0.0,291,1,,,,,,,,0,5.802118375377063,2.1972245773362196,4.931808513550284,2.9016276168146526,0.014388737452099608,2.45315795147342,0.0
1276,70,17,582.11,34.24176470588235,14,511,0.033268101761252444,352.11764705882354,5716,1,11,5,6,0.47058823529411764,0.0,0.0,0,0.09250915893678385,0.23148148148148148,GROCERY,11,86,179,0.0,703,0,,,,,,,,0,4.2626798770413155,2.8903717578961645,6.368375847798085,3.5622318765985814,0.03272669350255704,5.866801279195627,0.0
1277,0,295,4978.76,16.877152542372883,199,526,0.5608365019011406,123.05762711864406,10519,60,135,92,6,0.7084745762711865,0.0,0.0,1,0.1591594228843286,0.25015216068167984,GROCERY,16,177,1016,0.039634146341463415,710,0,,,,,,,,0,0.0,5.69035945432406,8.513136976086306,2.883523503280861,0.44522189671471835,4.820746192477028,0.0
1278,65,15,645.49,43.032666666666664,15,519,0.028901734104046242,14.4,47,3,9,3,2,0.9333333333333333,0.0,0.0,0,0.2326283628755186,0.24193548387096775,GROCERY,9,73,154,0.05263157894736842,705,0,,,,,,,,0,4.189654742026425,2.772588722239781,6.471557730188184,3.7849317827001383,0.0284919557943062,2.7343675094195836,0.0
1279,5,187,4169.58,22.297219251336898,146,532,0.35150375939849626,76.81818181818181,8337,41,119,24,14,0.41711229946524064,0.0,0.0,1,0.14116401506101028,0.3254310344827586,GROCERY,17,153,945,0.07035175879396985,709,0,,,,,,,,0,1.791759469228055,5.236441962829949,8.335810393849924,3.148334008013237,0.30121786837940234,4.354375103343371,0.0
1280,53,21,318.81,15.181428571428572,18,532,0.039473684210526314,3488.809523809524,12091,5,9,6,3,0.8095238095238095,0.0,0.0,0,0.07360376590922299,0.5172413793103449,KIOSK-GAS,8,25,48,0.041666666666666664,689,0,,,,,,,,0,3.9889840465642745,3.091042453358316,5.767727069454437,2.783864200157309,0.038714512180690414,8.157602436002048,0.0
1281,13,21,348.72,16.60571428571429,18,526,0.039923954372623575,350.3333333333333,3819,1,6,13,5,0.5714285714285714,0.0,0.0,0,0.0986585334332756,0.18461538461538463,GROCERY,9,61,120,0.07894736842105263,695,0,,,,,,,,0,2.6390573296152584,3.091042453358316,5.85713283431269,2.8682235246731542,0.03914758968427135,5.861735440433198,0.0
1282,10,179,4854.54,27.120335195530725,142,530,0.33773584905660375,13.76536312849162,94,21,57,100,10,0.3240223463687151,0.0,0.0,1,0.16102718667747382,0.3315276273022752,GROCERY,15,155,953,0.059113300492610835,692,0,,,,,,,,0,2.3978952727983707,5.19295685089021,8.487875600081003,3.3364929870538775,0.29097851998595997,2.692284108763534,0.0
1283,19,40,270.96,6.773999999999999,38,503,0.07952286282306163,4.8,17,3,12,25,1,1.0,0.0,0.0,0,0.1848375451263538,0.30177514792899407,GROCERY,8,67,141,0.04081632653061224,708,0,,,,,,,,0,2.995732273553991,3.713572066704308,5.6056549966582585,2.0507848324300313,0.07651914983419622,1.7578579175523736,0.0
1284,2,123,1320.55,10.736178861788618,105,611,0.20130932896890344,6.211382113821138,46,22,76,25,5,0.7073170731707317,0.0,0.0,1,0.17213644029013309,0.3626373626373626,GROCERY,10,84,341,0.04375,710,0,,,,,,,,0,1.0986122886681098,4.820281565605037,7.186560569121248,2.462676281163249,0.18341206944292027,1.975660626937162,0.0
1285,8,119,4137.11,34.76563025210085,108,545,0.21834862385321102,311.73949579831935,9811,45,61,13,6,0.4117647058823529,1.0,0.008403361344537815,1,0.21266740126251524,0.18743228602383533,GROCERY,12,145,776,0.13138686131386862,709,0,25-34,B,25-34K,Renter,1 Adult Kids,3,2,1,2.1972245773362196,4.787491742782046,8.327994440842454,3.5769873834406143,0.19749635481318978,5.745370562206862,0.008368249670516609
1286,13,30,595.0,19.833333333333332,26,569,0.05272407732864675,437.8,12802,12,7,10,5,0.7,0.0,0.0,0,0.13935256169178697,0.3055555555555556,GROCERY,8,76,172,0.03333333333333333,608,1,,,,,,,,0,2.6390573296152584,3.4339872044851463,6.39024066706535,3.036554268074246,0.05138116398911843,6.084043728401075,0.0
1287,11,144,2431.0,16.881944444444443,87,618,0.23300970873786409,10.055555555555555,37,46,94,4,3,0.9861111111111112,2.0,0.013888888888888888,1,0.1472898127264628,0.16896024464831805,GROCERY,12,118,542,0.05660377358490566,699,0,,,,,,,,0,2.4849066497880004,4.976733742420574,7.796469243086058,2.8837915135218357,0.2094580982289555,2.4029330668283277,0.013793322132335818
1288,10,46,1705.57,37.07760869565218,37,564,0.08156028368794327,346.0,11889,15,9,21,9,0.4782608695652174,0.0,0.0,1,0.15257917382965827,0.33984375,GROCERY,15,122,399,0.07272727272727272,708,0,,,,,,,,0,2.3978952727983707,3.8501476017100584,7.442240787136303,3.6396264110934857,0.07840470566929805,5.849324779946859,0.0
1289,0,445,1303.73,2.929730337078652,330,618,0.7200647249190939,1.8202247191011236,17,240,75,95,3,0.9842696629213483,0.0,0.0,1,0.12096040131343846,0.11505681818181818,GROCERY,10,72,313,0.005714285714285714,710,0,,,,,,,,0,0.0,6.100318952020064,7.173751401799025,1.3685708070075218,0.5423619208842572,1.036816569399644,0.0
1290,2,25,745.44,29.817600000000002,20,573,0.04363001745200698,18.76,60,2,17,6,3,0.88,0.0,0.0,0,0.23597117877971033,0.24930747922437674,GROCERY,11,83,271,0.14705882352941177,702,0,,,,,,,,0,1.0986122886681098,3.258096538021482,6.615315238665271,3.428085955347821,0.04270503723589217,2.983659692319722,0.0
1291,4,92,2892.81,31.443586956521738,89,593,0.1551433389544688,16.043478260869566,45,48,41,3,2,0.9891304347826086,0.0,0.0,1,0.1522503619217311,0.34562607204116635,GROCERY,13,130,582,0.07766990291262135,707,0,55-64,A,35-49K,Homeowner,Single Male,2,None/Unknown,1,1.6094379124341003,4.532599493153256,7.970329251960844,3.4795027951605237,0.14422443926449985,2.835767623861313,0.0
1292,23,25,493.46,19.738400000000002,24,608,0.04111842105263158,8.0,35,10,15,0,1,1.0,0.0,0.0,1,0.13295732082301057,0.1566265060240964,MEAT-PCKGD,6,46,102,0.0,696,0,,,,,,,,0,3.1780538303479458,3.258096538021482,6.203466258003347,3.0319870542131624,0.04029554017800918,2.1972245773362196,0.0
1293,2,140,2314.53,16.532357142857144,126,551,0.2540834845735027,12.457142857142857,107,85,40,15,6,0.8785714285714286,0.0,0.0,1,0.11661520493727266,0.479181369089626,GROCERY,10,98,619,0.03977272727272727,710,0,,,,,,,,0,1.0986122886681098,4.948759890378168,7.747393882001852,2.864048153262673,0.2264050146147554,2.599510032527004,0.0
1294,7,47,3987.76,84.84595744680851,45,511,0.09197651663405088,37.212765957446805,122,9,24,14,4,0.8723404255319149,1.0,0.02127659574468085,1,0.12866510364658557,0.2097560975609756,GROCERY,12,158,901,0.05357142857142857,709,0,,,,,,,,0,2.0794415416798357,3.871201010907891,8.291235684640391,4.452554497671109,0.0879893721776065,3.6431696471520865,0.021053409197832343
1295,7,56,1217.6,21.74285714285714,50,571,0.09807355516637478,11.607142857142858,96,15,13,28,8,0.5357142857142857,0.0,0.0,0,0.1684252941859433,0.2727272727272727,GROCERY,7,83,330,0.014705882352941176,708,0,,,,,,,,0,2.0794415416798357,4.04305126783455,7.105457937814394,3.124251124354969,0.09355733097691049,2.5342635467580927,0.0
1296,4,69,1801.69,26.111449275362318,67,544,0.12683823529411764,15.768115942028986,40,66,3,0,2,0.9855072463768116,0.0,0.0,1,0.22637061591838134,0.2002652519893899,GROCERY,11,83,303,0.05,708,0,65+,A,25-34K,Homeowner,Single Female,2,None/Unknown,1,1.6094379124341003,4.248495242049359,7.497035272757903,3.299956121150753,0.11941568908026877,2.819479222596417,0.0
1297,4,100,1685.67,16.8567,90,596,0.16778523489932887,437.76,14909,16,35,48,7,0.34,0.0,0.0,1,0.08850677264984995,0.29887218045112784,GROCERY,10,103,348,0.034013605442176874,711,0,35-44,U,75-99K,Homeowner,Unknown,1,None/Unknown,1,1.6094379124341003,4.61512051684126,7.430511449896033,2.8823787879394627,0.15510899326906988,6.083952566543133,0.0
1298,2,38,1133.36,29.82526315789474,36,516,0.07364341085271318,264.2368421052632,9475,5,17,16,5,0.7105263157894737,0.0,0.0,0,0.1661688321243066,0.3215077605321508,GROCERY,11,119,357,0.02,699,0,,,,,,,,0,1.0986122886681098,3.6635616461296463,7.033823894225293,3.428334586171947,0.0710579212657211,5.580623170628492,0.0
